nome,preco,cidade,uf,crp,url,cidade_slug,regiao,preco_raw
Manuella Santini Maranhão,2.0,Rio de Janeiro,RJ,CRP 05/60278,https://www.doctoralia.com.br/manuella-santini-maranhao/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Elvira Machado 16, Rio de Janeiro",R$ 2
"29
							opiniões",2.0,Rio de Janeiro,RJ,CRP 05/60278,https://www.doctoralia.com.br/manuella-santini-maranhao/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Elvira Machado 16, Rio de Janeiro",R$ 2
Edyclaudia Gomes De Sousa,100.0,Rio de Janeiro,RJ,CRP 05/50196,https://www.doctoralia.com.br/edyclaudia-gomes-de-sousa/psicologo/nova-iguacu,rio-de-janeiro-rj,"Pça Serzedelo Correia, 15/601, Rio de Janeiro",R$ 100
"8
							opiniões",100.0,Rio de Janeiro,RJ,CRP 05/50196,https://www.doctoralia.com.br/edyclaudia-gomes-de-sousa/psicologo/nova-iguacu#profile-reviews,rio-de-janeiro-rj,"Pça Serzedelo Correia, 15/601, Rio de Janeiro",R$ 100
Sylvia Batista,200.0,Rio de Janeiro,RJ,CRP RJ 05/48496,https://www.doctoralia.com.br/sylvia-batista/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Uruguaiana, Rio de Janeiro",R$ 200
"34
							opiniões",200.0,Rio de Janeiro,RJ,CRP RJ 05/48496,https://www.doctoralia.com.br/sylvia-batista/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Uruguaiana, Rio de Janeiro",R$ 200
Mathews Braga,130.0,Rio de Janeiro,RJ,CRP 17/6069,https://www.doctoralia.com.br/mathews-braga/psicologo/niteroi,rio-de-janeiro-rj,"Rua dezenove de fevereiro, 130, Rio de Janeiro",R$ 130
"28
							opiniões",130.0,Rio de Janeiro,RJ,CRP 17/6069,https://www.doctoralia.com.br/mathews-braga/psicologo/niteroi#profile-reviews,rio-de-janeiro-rj,"Rua dezenove de fevereiro, 130, Rio de Janeiro",R$ 130
Julia Turkienicz,160.0,Rio de Janeiro,RJ,CRP BA 03/25231,https://www.doctoralia.com.br/julia-turkienicz/psicologo/salvador,rio-de-janeiro-rj,"Avenida Olegário Maciel, Rio de Janeiro",R$ 160
"30
							opiniões",160.0,Rio de Janeiro,RJ,CRP BA 03/25231,https://www.doctoralia.com.br/julia-turkienicz/psicologo/salvador#profile-reviews,rio-de-janeiro-rj,"Avenida Olegário Maciel, Rio de Janeiro",R$ 160
Simone Marques,180.0,Rio de Janeiro,RJ,CRP 05/24290,https://www.doctoralia.com.br/simone-marques-3/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Conde de Bonfim 497, sala 704, Rio de Janeiro",R$ 180
"22
							opiniões",180.0,Rio de Janeiro,RJ,CRP 05/24290,https://www.doctoralia.com.br/simone-marques-3/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Conde de Bonfim 497, sala 704, Rio de Janeiro",R$ 180
Dra. Débora Santos,150.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/debora-santos-6/psicologo/itaguai,rio-de-janeiro-rj,"Av. Dep. Octávio Cabral, 710 - Jardim America, Itaguaí - RJ, Itaguaí",R$ 150
"35
							opiniões",150.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/debora-santos-6/psicologo/itaguai#profile-reviews,rio-de-janeiro-rj,"Av. Dep. Octávio Cabral, 710 - Jardim America, Itaguaí - RJ, Itaguaí",R$ 150
Dra. Fernanda Sampaio Laranja,150.0,Rio de Janeiro,RJ,CRP RJ 05/68937,https://www.doctoralia.com.br/fernanda-sampaio-laranja/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida Ataulfo de Paiva 1235, Rio de Janeiro",R$ 150
"13
							opiniões",150.0,Rio de Janeiro,RJ,CRP RJ 05/68937,https://www.doctoralia.com.br/fernanda-sampaio-laranja/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida Ataulfo de Paiva 1235, Rio de Janeiro",R$ 150
Dra. Patricia Bordim,150.0,Rio de Janeiro,RJ,CRP 05/62541,https://www.doctoralia.com.br/patricia-bordim/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"R. José Higino, Rio de Janeiro",R$ 150
"21
							opiniões",150.0,Rio de Janeiro,RJ,CRP 05/62541,https://www.doctoralia.com.br/patricia-bordim/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"R. José Higino, Rio de Janeiro",R$ 150
Dra. Cristina Oliveira Rosa,150.0,Rio de Janeiro,RJ,CRP 05/37425,https://www.doctoralia.com.br/cristina-oliveira-rosa/psicologo/rio-de-janeiro,rio-de-janeiro-rj,Rio de Janeiro,R$ 150
"26
							opiniões",150.0,Rio de Janeiro,RJ,CRP 05/37425,https://www.doctoralia.com.br/cristina-oliveira-rosa/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,Rio de Janeiro,R$ 150
Fabio Tavares,150.0,Rio de Janeiro,RJ,CRP 05/35352,https://www.doctoralia.com.br/fabio-tavares/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Silva Cardoso 152, Rio de Janeiro",R$ 150
"32
							opiniões",150.0,Rio de Janeiro,RJ,CRP 05/35352,https://www.doctoralia.com.br/fabio-tavares/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Silva Cardoso 152, Rio de Janeiro",R$ 150
Silviane Paz,180.0,Rio de Janeiro,RJ,CRP 05/44937,https://www.doctoralia.com.br/silviane-paz/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida Nossa Senhora de Copacabana, 897 sala 1104, Rio de Janeiro",R$ 180
"7
							opiniões",180.0,Rio de Janeiro,RJ,CRP 05/44937,https://www.doctoralia.com.br/silviane-paz/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida Nossa Senhora de Copacabana, 897 sala 1104, Rio de Janeiro",R$ 180
Sara Fernandes,120.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/sara-fernandes/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"RUA TIROL 536 (sala 307), Rio de Janeiro",R$ 120
"7
							opiniões",120.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/sara-fernandes/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"RUA TIROL 536 (sala 307), Rio de Janeiro",R$ 120
Dra. Gabriela Lara de Barros Bastos,250.0,Rio de Janeiro,RJ,CRP RJ 05/51770,https://www.doctoralia.com.br/gabriela-lara-de-barros-bastos/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. Ayrton Senna,  – Barra da Tijuca, Rio de Janeiro",R$ 250
"31
							opiniões",250.0,Rio de Janeiro,RJ,CRP RJ 05/51770,https://www.doctoralia.com.br/gabriela-lara-de-barros-bastos/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. Ayrton Senna,  – Barra da Tijuca, Rio de Janeiro",R$ 250
Dra. Clara Eugenia Ataide,250.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/clara-eugenia-ataide/psicologo/centro,rio-de-janeiro-rj,CONSULTA ONLINE (RIO DE JANEIRO),R$ 250
"20
							opiniões",250.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/clara-eugenia-ataide/psicologo/centro#profile-reviews,rio-de-janeiro-rj,CONSULTA ONLINE (RIO DE JANEIRO),R$ 250
Liliane Rapozo,300.0,Rio de Janeiro,RJ,CRP 05/37608,https://www.doctoralia.com.br/liliane-rapozo/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca",R$ 300
"24
							opiniões",300.0,Rio de Janeiro,RJ,CRP 05/37608,https://www.doctoralia.com.br/liliane-rapozo/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca",R$ 300
Amanda Menegaz,180.0,Rio de Janeiro,RJ,CFP RJ 05/58876,https://www.doctoralia.com.br/amanda-menegaz/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"R. Gen. Polidoro 189, Rio de Janeiro",r$ 180
"30
							opiniões",180.0,Rio de Janeiro,RJ,CFP RJ 05/58876,https://www.doctoralia.com.br/amanda-menegaz/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"R. Gen. Polidoro 189, Rio de Janeiro",r$ 180
Gustavo Kritski,200.0,Rio de Janeiro,RJ,CRP 05/44619,https://www.doctoralia.com.br/gustavo-kritski/psicologo-psicanalista/rio-de-janeiro,rio-de-janeiro-rj,"Rua Álvaro Alvim 27, Rio de Janeiro",R$ 200
"38
							opiniões",200.0,Rio de Janeiro,RJ,CRP 05/44619,https://www.doctoralia.com.br/gustavo-kritski/psicologo-psicanalista/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Álvaro Alvim 27, Rio de Janeiro",R$ 200
Emilyn Yasmin Rocha de Arruda,180.0,Rio de Janeiro,RJ,CRP 05/77855,https://www.doctoralia.com.br/emilyn-yasmin-rocha-de-arruda/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. Nossa Sra. de Copacabana, 1072, Rio de Janeiro",r$ 180
"16
							opiniões",180.0,Rio de Janeiro,RJ,CRP 05/77855,https://www.doctoralia.com.br/emilyn-yasmin-rocha-de-arruda/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. Nossa Sra. de Copacabana, 1072, Rio de Janeiro",r$ 180
Nei Carneiro,250.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/nei-carneiro/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida das Américas, 500 (Bloco 8 Sala 236 - Shopping Downtown), Rio de Janeiro",R$ 250
"15
							opiniões",250.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/nei-carneiro/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida das Américas, 500 (Bloco 8 Sala 236 - Shopping Downtown), Rio de Janeiro",R$ 250
Letycia Pinheiro,150.0,Rio de Janeiro,RJ,CRP: 02/20120,https://www.doctoralia.com.br/letycia-pinheiro/psicologo/rio-de-janeiro,rio-de-janeiro-rj,Rio de Janeiro,R$ 150
"20
							opiniões",150.0,Rio de Janeiro,RJ,CRP: 02/20120,https://www.doctoralia.com.br/letycia-pinheiro/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,Rio de Janeiro,R$ 150
Ednar Duarte,300.0,Rio de Janeiro,RJ,CRP RJ 05/72291,https://www.doctoralia.com.br/ednar-duarte/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. João Cabral de Mello Neto, 850 -  Bloco 3 - Sala 717, Rio de Janeiro",R$ 300
"30
							opiniões",300.0,Rio de Janeiro,RJ,CRP RJ 05/72291,https://www.doctoralia.com.br/ednar-duarte/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. João Cabral de Mello Neto, 850 -  Bloco 3 - Sala 717, Rio de Janeiro",R$ 300
Lais Amado,170.0,Rio de Janeiro,RJ,CRP 05/46298,https://www.doctoralia.com.br/lais-amado/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Álvaro Alvim 48 - Cinelândia, Rio de Janeiro",R$ 170
"23
							opiniões",170.0,Rio de Janeiro,RJ,CRP 05/46298,https://www.doctoralia.com.br/lais-amado/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Álvaro Alvim 48 - Cinelândia, Rio de Janeiro",R$ 170
Dra. Danielle Bittencourt,530.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/danielle-bittencourt/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. das Américas 8585 sala 255- Vogue Square Life Experience, Rio de Janeiro",R$ 530
"18
							opiniões",530.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/danielle-bittencourt/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. das Américas 8585 sala 255- Vogue Square Life Experience, Rio de Janeiro",R$ 530
Dr. Giselle Nunes Freitas,59.0,Rio de Janeiro,RJ,CRP RJ 31732,https://www.doctoralia.com.br/giselle-nunes-freitas-2/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Viêira do Nascimento, 60, Realengo, Rio de Janeiro",R$ 59
"5
							opiniões",59.0,Rio de Janeiro,RJ,CRP RJ 31732,https://www.doctoralia.com.br/giselle-nunes-freitas-2/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Viêira do Nascimento, 60, Realengo, Rio de Janeiro",R$ 59
Vinicius Cianeli,120.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/vinicius-cianeli/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Barão de Ipanema 56 (sala 502), Rio de Janeiro",r$ 120
Waneska Soares de Barros,90.0,Rio de Janeiro,RJ,CRP RJ 05/75451,https://www.doctoralia.com.br/waneska-soares-de-barros/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Lopo Saraiva - 179 - Bl2 - 614, Rio de Janeiro",R$ 90
Ingrid Azevedo,180.0,Rio de Janeiro,RJ,CRP RJ 05/75694,https://www.doctoralia.com.br/ingrid-azevedo-2/psicologo/rio-de-janeiro,rio-de-janeiro-rj,,R$ 180
"27
							opiniões",180.0,Rio de Janeiro,RJ,CRP RJ 05/75694,https://www.doctoralia.com.br/ingrid-azevedo-2/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,,R$ 180
Alice Sicuro,230.0,Rio de Janeiro,RJ,CRP 05/44032,https://www.doctoralia.com.br/alice-sicuro/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Miguel Lemos, 44, 704, Rio de Janeiro",r$ 230
"18
							opiniões",230.0,Rio de Janeiro,RJ,CRP 05/44032,https://www.doctoralia.com.br/alice-sicuro/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Miguel Lemos, 44, 704, Rio de Janeiro",r$ 230
Maria Eduarda Todorof,180.0,Rio de Janeiro,RJ,CRP 05/67271,https://www.doctoralia.com.br/maria-eduarda-todorof/psicologo/niteroi,rio-de-janeiro-rj,"Rua Fernando Osório, 8, Rio de Janeiro",r$ 180
"18
							opiniões",180.0,Rio de Janeiro,RJ,CRP 05/67271,https://www.doctoralia.com.br/maria-eduarda-todorof/psicologo/niteroi#profile-reviews,rio-de-janeiro-rj,"Rua Fernando Osório, 8, Rio de Janeiro",r$ 180
Vandinei Meira Valin,150.0,Rio de Janeiro,RJ,CRP RJ 05/66849,https://www.doctoralia.com.br/vandinei-meira-valin/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Mário Agostinelli, 155, Rio de Janeiro",R$ 150
"19
							opiniões",150.0,Rio de Janeiro,RJ,CRP RJ 05/66849,https://www.doctoralia.com.br/vandinei-meira-valin/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Mário Agostinelli, 155, Rio de Janeiro",R$ 150
Christianne Moraes,150.0,Rio de Janeiro,RJ,CRP 05/66628,https://www.doctoralia.com.br/christianne-moraes/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Marquês de São Vicente 3, sala 205., Rio de Janeiro",R$ 150
"19
							opiniões",150.0,Rio de Janeiro,RJ,CRP 05/66628,https://www.doctoralia.com.br/christianne-moraes/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Marquês de São Vicente 3, sala 205., Rio de Janeiro",R$ 150
Elisabete Melo,320.0,Rio de Janeiro,RJ,CRP RJ 05/45278,https://www.doctoralia.com.br/elisabete-melo/psicologo/rio-de-janeiro,rio-de-janeiro-rj,,r$ 320
"17
							opiniões",320.0,Rio de Janeiro,RJ,CRP RJ 05/45278,https://www.doctoralia.com.br/elisabete-melo/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,,r$ 320
Maiara Praça,180.0,Rio de Janeiro,RJ,CRP 05/67500,https://www.doctoralia.com.br/maiara-praca/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. João Cabral de Mello Neto, 850, bloco 1, 10 andar, torre North- Barra da Tijuca, Rio de Janeiro",r$ 180
"36
							opiniões",180.0,Rio de Janeiro,RJ,CRP 05/67500,https://www.doctoralia.com.br/maiara-praca/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. João Cabral de Mello Neto, 850, bloco 1, 10 andar, torre North- Barra da Tijuca, Rio de Janeiro",r$ 180
Dra. Michele Silveira,450.0,Rio de Janeiro,RJ,CRP RJ 26445,https://www.doctoralia.com.br/michele-silveira/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida das Américas, 8585 , sala 480, Rio de Janeiro",R$ 450
"21
							opiniões",450.0,Rio de Janeiro,RJ,CRP RJ 26445,https://www.doctoralia.com.br/michele-silveira/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida das Américas, 8585 , sala 480, Rio de Janeiro",R$ 450
Beatriz M. Wollny,320.0,Rio de Janeiro,RJ,CRP 05/46475,https://www.doctoralia.com.br/beatriz-m-wollny/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. Ataulfo de Paiva 517, Rio de Janeiro",R$ 320
"21
							opiniões",320.0,Rio de Janeiro,RJ,CRP 05/46475,https://www.doctoralia.com.br/beatriz-m-wollny/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. Ataulfo de Paiva 517, Rio de Janeiro",R$ 320
Luiza Angeli D. Simões,190.0,Rio de Janeiro,RJ,CRP RJ 05/48019,https://www.doctoralia.com.br/luiza-angeli-d-simoes/psicologo-psicopedagogo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Almirante Tamandaré 66, Rio de Janeiro",R$ 190
"33
							opiniões",190.0,Rio de Janeiro,RJ,CRP RJ 05/48019,https://www.doctoralia.com.br/luiza-angeli-d-simoes/psicologo-psicopedagogo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Almirante Tamandaré 66, Rio de Janeiro",R$ 190
Dra. Danielle Lamarca,200.0,Rio de Janeiro,RJ,CRP 05/33863,https://www.doctoralia.com.br/danielle-lamarca/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Conde de Bonfim, 44, sala 705, Rio de Janeiro",r$ 200
"28
							opiniões",200.0,Rio de Janeiro,RJ,CRP 05/33863,https://www.doctoralia.com.br/danielle-lamarca/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Conde de Bonfim, 44, sala 705, Rio de Janeiro",r$ 200
Maria Eduarda Braga,130.0,Rio de Janeiro,RJ,CRP RJ 05/65695,https://www.doctoralia.com.br/maria-eduarda-braga/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. Olegário Maciel 231, Rio de Janeiro",R$ 130
"16
							opiniões",130.0,Rio de Janeiro,RJ,CRP RJ 05/65695,https://www.doctoralia.com.br/maria-eduarda-braga/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. Olegário Maciel 231, Rio de Janeiro",R$ 130
Bianca Mendes Leite,120.0,Rio de Janeiro,RJ,CRP 41911,https://www.doctoralia.com.br/bianca-mendes-leite/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida Nelson Cardoso 596 sala 302, Rio de Janeiro",R$ 120
"4
							opiniões",120.0,Rio de Janeiro,RJ,CRP 41911,https://www.doctoralia.com.br/bianca-mendes-leite/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida Nelson Cardoso 596 sala 302, Rio de Janeiro",R$ 120
Rachel Campos,200.0,Rio de Janeiro,RJ,CRP RJ 28607,https://www.doctoralia.com.br/rachel-campos/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"R. Eng. Enaldo Cravo Peixoto 215, Rio de Janeiro",R$ 200
"4
							opiniões",200.0,Rio de Janeiro,RJ,CRP RJ 28607,https://www.doctoralia.com.br/rachel-campos/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"R. Eng. Enaldo Cravo Peixoto 215, Rio de Janeiro",R$ 200
Lucas Ourique Sekiguchi,180.0,Rio de Janeiro,RJ,CRP 05/49406,https://www.doctoralia.com.br/lucas-ourique-sekiguchi/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Conde de Bonfim 422 - Tijuca, Rio de Janeiro",R$ 180
"13
							opiniões",180.0,Rio de Janeiro,RJ,CRP 05/49406,https://www.doctoralia.com.br/lucas-ourique-sekiguchi/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Conde de Bonfim 422 - Tijuca, Rio de Janeiro",R$ 180
Prof. Pablo R. Martini,80.0,Rio de Janeiro,RJ,CRP 05/70313,https://www.doctoralia.com.br/pablo-r-martini/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Siqueira Campos, Rio de Janeiro",r$ 80
"23
							opiniões",80.0,Rio de Janeiro,RJ,CRP 05/70313,https://www.doctoralia.com.br/pablo-r-martini/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Siqueira Campos, Rio de Janeiro",r$ 80
Dra. Thays Ferreira,80.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/thays-ferreira/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. João Cabral de Mello Neto, Rio de Janeiro",R$ 80
"23
							opiniões",80.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/thays-ferreira/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. João Cabral de Mello Neto, Rio de Janeiro",R$ 80
Maria Fernanda Wagner Viégas,300.0,Rio de Janeiro,RJ,CRP 05/78703,https://www.doctoralia.com.br/maria-fernanda-wagner-viegas/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Primeiro de Março 23, Rio de Janeiro",r$ 300
"20
							opiniões",300.0,Rio de Janeiro,RJ,CRP 05/78703,https://www.doctoralia.com.br/maria-fernanda-wagner-viegas/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Primeiro de Março 23, Rio de Janeiro",r$ 300
Amanda Ribeiro Campos,225.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/amanda-ribeiro-campos/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"R. do Imperador 296, Rio de Janeiro",R$ 225
"9
							opiniões",225.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/amanda-ribeiro-campos/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"R. do Imperador 296, Rio de Janeiro",R$ 225
Dra. Zilda Maria Freitas,200.0,Rio de Janeiro,RJ,CRP RJ 32193,https://www.doctoralia.com.br/zilda-maria-freitas/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida das Américas, 500, Rio de Janeiro",R$ 200
"15
							opiniões",200.0,Rio de Janeiro,RJ,CRP RJ 32193,https://www.doctoralia.com.br/zilda-maria-freitas/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida das Américas, 500, Rio de Janeiro",R$ 200
Agustina Quinzio,200.0,Rio de Janeiro,RJ,CRP 05/70454,https://www.doctoralia.com.br/agustina-quinzio/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Álvaro Alvim 27, Rio de Janeiro",R$ 200
"16
							opiniões",200.0,Rio de Janeiro,RJ,CRP 05/70454,https://www.doctoralia.com.br/agustina-quinzio/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Álvaro Alvim 27, Rio de Janeiro",R$ 200
Luciana Viegas,150.0,Rio de Janeiro,RJ,CRP 05/69444,https://www.doctoralia.com.br/luciana-viegas/psicologo/rio-de-janeiro,rio-de-janeiro-rj,Rio de Janeiro,R$ 150
"16
							opiniões",150.0,Rio de Janeiro,RJ,CRP 05/69444,https://www.doctoralia.com.br/luciana-viegas/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,Rio de Janeiro,R$ 150
Flávio Sagnori,150.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/flavio-sagnori/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. Armando Lombardi 165, Rio de Janeiro",R$ 150
"22
							opiniões",150.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/flavio-sagnori/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. Armando Lombardi 165, Rio de Janeiro",R$ 150
Prof. Jose Ioskyn,150.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/jose-ioskyn/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Rua Barão de Ipanema 56, Rio de Janeiro",R$ 150
"11
							opiniões",150.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/jose-ioskyn/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Barão de Ipanema 56, Rio de Janeiro",R$ 150
Maria José Levy,200.0,Rio de Janeiro,RJ,CRP 05-18621,https://www.doctoralia.com.br/maria-jose-levy/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. das Américas, 12900 - Sala 314 Bloco C Ala México, Rio de Janeiro",R$ 200
"24
							opiniões",200.0,Rio de Janeiro,RJ,CRP 05-18621,https://www.doctoralia.com.br/maria-jose-levy/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. das Américas, 12900 - Sala 314 Bloco C Ala México, Rio de Janeiro",R$ 200
Ana Paula Campos,250.0,Rio de Janeiro,RJ,CRP  05/52996,https://www.doctoralia.com.br/ana-paula-campos-2/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Av. das Américas, 1155, Barra da Tijuca, Rio de Janeiro",R$ 250
"15
							opiniões",250.0,Rio de Janeiro,RJ,CRP  05/52996,https://www.doctoralia.com.br/ana-paula-campos-2/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. das Américas, 1155, Barra da Tijuca, Rio de Janeiro",R$ 250
Tainá Marcinichen,220.0,Rio de Janeiro,RJ,CRP RJ 05/51237,https://www.doctoralia.com.br/taina-marcinichen/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Estrada Três Rios 741, Rio de Janeiro",R$ 220
"23
							opiniões",220.0,Rio de Janeiro,RJ,CRP RJ 05/51237,https://www.doctoralia.com.br/taina-marcinichen/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Estrada Três Rios 741, Rio de Janeiro",R$ 220
Matina Trindade,200.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/matina-trindade/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Botafogo, Rio de Janeiro",R$ 200
"16
							opiniões",200.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/matina-trindade/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Botafogo, Rio de Janeiro",R$ 200
Jéssica Pimenta,150.0,Rio de Janeiro,RJ,CRP 05/ 61394,https://www.doctoralia.com.br/jessica-pimenta-3/psicologo/rio-de-janeiro,rio-de-janeiro-rj,"Avenida João Cabral de Mello Neto, 850 - Torre North 10º andar,",R$ 150
"7
							opiniões",150.0,Rio de Janeiro,RJ,CRP 05/ 61394,https://www.doctoralia.com.br/jessica-pimenta-3/psicologo/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida João Cabral de Mello Neto, 850 - Torre North 10º andar,",R$ 150
