nome,preco,cidade,uf,crp,url,cidade_slug,regiao,preco_raw
Dr. Marcelo de Oliveira Mundim,660.0,Belo Horizonte,MG,CRM MG 11403,https://www.doctoralia.com.br/marcelo-de-oliveira-mundim/psiquiatra-homeopata/belo-horizonte,belo-horizonte-mg,"Avenida Brasil 84 sala 704-Santa Efigenia, Belo Horizonte",R$ 660
"107
							opiniões",660.0,Belo Horizonte,MG,CRM MG 11403,https://www.doctoralia.com.br/marcelo-de-oliveira-mundim/psiquiatra-homeopata/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Brasil 84 sala 704-Santa Efigenia, Belo Horizonte",R$ 660
Dra. Laiane Corgosinho,600.0,Belo Horizonte,MG,CRM MG 71494,https://www.doctoralia.com.br/laiane-corgosinho/psiquiatra/belo-horizonte,belo-horizonte-mg,"R. Padre Rolim, 123 - Sala 301 - Santa Efigênia, Belo Horizonte",R$ 600
"290
							opiniões",600.0,Belo Horizonte,MG,CRM MG 71494,https://www.doctoralia.com.br/laiane-corgosinho/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"R. Padre Rolim, 123 - Sala 301 - Santa Efigênia, Belo Horizonte",R$ 600
Dr. Domingos Lopes Furtado,700.0,Belo Horizonte,MG,CRM 7723 ES - RQE 7390,https://www.doctoralia.com.br/domingos-lopes-furtado/psiquiatra/belo-horizonte,belo-horizonte-mg,"RUA  AIMORES 462, Belo Horizonte",R$ 700
"394
							opiniões",700.0,Belo Horizonte,MG,CRM 7723 ES - RQE 7390,https://www.doctoralia.com.br/domingos-lopes-furtado/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"RUA  AIMORES 462, Belo Horizonte",R$ 700
Dr. Frederico Duarte Garcia,1300.0,Belo Horizonte,MG,CRM: 40631 - MG,https://www.doctoralia.com.br/frederico-duarte-garcia/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Simonésia 50, Belo Horizonte",r$ 1.300
"102
							opiniões",1300.0,Belo Horizonte,MG,CRM: 40631 - MG,https://www.doctoralia.com.br/frederico-duarte-garcia/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Simonésia 50, Belo Horizonte",r$ 1.300
Dra. Isabela Martins Becattini Pereira,400.0,Belo Horizonte,MG,CRM MG 77512,https://www.doctoralia.com.br/isabela-martins-becattini-pereira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Pernambuco, 189 Edifício Work Space, sala 1104, Belo Horizonte",R$ 400
"13
							opiniões",400.0,Belo Horizonte,MG,CRM MG 77512,https://www.doctoralia.com.br/isabela-martins-becattini-pereira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Pernambuco, 189 Edifício Work Space, sala 1104, Belo Horizonte",R$ 400
Dr. Bruno Brandão Carreira,550.0,Belo Horizonte,MG,,https://www.doctoralia.com.br/bruno-brandao-carreira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Portugal, 4075 sala 15, Belo Horizonte",R$ 550
"217
							opiniões",550.0,Belo Horizonte,MG,,https://www.doctoralia.com.br/bruno-brandao-carreira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Portugal, 4075 sala 15, Belo Horizonte",R$ 550
Dr. Filipe Baroni Amaral de Almeida,220.0,Belo Horizonte,MG,CRM MG 60471,https://www.doctoralia.com.br/filipe-baroni-amaral-de-almeida/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Walter Guimarães Figueiredo 90, Belo Horizonte",R$ 220
"160
							opiniões",220.0,Belo Horizonte,MG,CRM MG 60471,https://www.doctoralia.com.br/filipe-baroni-amaral-de-almeida/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Walter Guimarães Figueiredo 90, Belo Horizonte",R$ 220
Dr. Norton José Barbosa Caldeira,600.0,Belo Horizonte,MG,CRM MG 10688 - RQE 4733,https://www.doctoralia.com.br/norton-jose-barbosa-caldeira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Gonçalves Dias 82, sala 1104, Belo Horizonte",R$ 600
"16
							opiniões",600.0,Belo Horizonte,MG,CRM MG 10688 - RQE 4733,https://www.doctoralia.com.br/norton-jose-barbosa-caldeira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Gonçalves Dias 82, sala 1104, Belo Horizonte",R$ 600
Dra. Thaís Heidenreich Bucci,450.0,Belo Horizonte,MG,CRM MG 76554,https://www.doctoralia.com.br/thais-heidenreich-bucci/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Maranhão 339, Santa Efigênia Sala 603-606, Belo Horizonte",r$ 450
"51
							opiniões",450.0,Belo Horizonte,MG,CRM MG 76554,https://www.doctoralia.com.br/thais-heidenreich-bucci/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Maranhão 339, Santa Efigênia Sala 603-606, Belo Horizonte",r$ 450
Dr. Vinícius Lobato Guimarães,350.0,Belo Horizonte,MG,CRM MG 81893,https://www.doctoralia.com.br/vinicius-lobato-guimaraes/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Brasil 1312 - Sala 1303, Belo Horizonte",R$ 350
"162
							opiniões",350.0,Belo Horizonte,MG,CRM MG 81893,https://www.doctoralia.com.br/vinicius-lobato-guimaraes/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Brasil 1312 - Sala 1303, Belo Horizonte",R$ 350
Dra. Maria Elvira Anastasia Pereira,600.0,Belo Horizonte,MG,CRM: 54481 - MG,https://www.doctoralia.com.br/maria-elvira-anastasia-pereira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Maranhão, 339, sala 603/604, Santa Efigênia, Belo Horizonte",R$ 600
"236
							opiniões",600.0,Belo Horizonte,MG,CRM: 54481 - MG,https://www.doctoralia.com.br/maria-elvira-anastasia-pereira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Maranhão, 339, sala 603/604, Santa Efigênia, Belo Horizonte",R$ 600
Dra. Ana Paula de Alcântara Freitas,790.0,Belo Horizonte,MG,CRM: 70970 MG,https://www.doctoralia.com.br/ana-paula-de-alcantara-freitas/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Rodrigues Caldas nº726/1110., Belo Horizonte",R$ 790
"11
							opiniões",790.0,Belo Horizonte,MG,CRM: 70970 MG,https://www.doctoralia.com.br/ana-paula-de-alcantara-freitas/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Rodrigues Caldas nº726/1110., Belo Horizonte",R$ 790
Dra. Gisela Alves Araújo,600.0,Belo Horizonte,MG,CRM MG 39429,https://www.doctoralia.com.br/gisela-alves-araujo-2/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Hermilo Alves 66, Belo Horizonte",r$ 600
"59
							opiniões",600.0,Belo Horizonte,MG,CRM MG 39429,https://www.doctoralia.com.br/gisela-alves-araujo-2/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Hermilo Alves 66, Belo Horizonte",r$ 600
Dr. Sandro Luiz Cançado Silva,600.0,Belo Horizonte,MG,CRM-MG 32845 /,https://www.doctoralia.com.br/sandro-luiz-cancado-silva-2/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua dos Goitacazes, 43 - Sala 701., Belo Horizonte",R$ 600
"48
							opiniões",600.0,Belo Horizonte,MG,CRM-MG 32845 /,https://www.doctoralia.com.br/sandro-luiz-cancado-silva-2/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua dos Goitacazes, 43 - Sala 701., Belo Horizonte",R$ 600
Dr. Rodrigo Prinz,600.0,Belo Horizonte,MG,CRM MG 77750 -  RQE 53.485,https://www.doctoralia.com.br/rodrigo-prinz/psiquiatra-psicanalista/belo-horizonte,belo-horizonte-mg,"Avenida dos Andradas 3323, sala 704, Belo Horizonte",R$ 600
"166
							opiniões",600.0,Belo Horizonte,MG,CRM MG 77750 -  RQE 53.485,https://www.doctoralia.com.br/rodrigo-prinz/psiquiatra-psicanalista/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida dos Andradas 3323, sala 704, Belo Horizonte",R$ 600
Dr. Antônio Carlos Silvestre,400.0,Belo Horizonte,MG,CRM: 6979-MG,https://www.doctoralia.com.br/antonio-carlos-silvestre/psiquiatra/nova-lima,belo-horizonte-mg,"Av. Brasil, 1831, Belo Horizonte",R$ 400
"64
							opiniões",400.0,Belo Horizonte,MG,CRM: 6979-MG,https://www.doctoralia.com.br/antonio-carlos-silvestre/psiquiatra/nova-lima#profile-reviews,belo-horizonte-mg,"Av. Brasil, 1831, Belo Horizonte",R$ 400
Dr. Pedro Henrique Pardini Pimentel,500.0,Belo Horizonte,MG,CRM MG 84045,https://www.doctoralia.com.br/pedro-henrique-pardini-pimentel/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Pasteur 89, sala 604, Santa Efigênia, Belo Horizonte",R$ 500
"56
							opiniões",500.0,Belo Horizonte,MG,CRM MG 84045,https://www.doctoralia.com.br/pedro-henrique-pardini-pimentel/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Pasteur 89, sala 604, Santa Efigênia, Belo Horizonte",R$ 500
Dr. Luís Felipe Malaquias Ferreira,400.0,Belo Horizonte,MG,CRM MG 84576,https://www.doctoralia.com.br/luis-felipe-malaquias-ferreira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Av. do Contorno, 2511, Belo Horizonte",R$ 400
"73
							opiniões",400.0,Belo Horizonte,MG,CRM MG 84576,https://www.doctoralia.com.br/luis-felipe-malaquias-ferreira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Av. do Contorno, 2511, Belo Horizonte",R$ 400
Dra. Isabella Sobroza Pereira Duarte,450.0,Belo Horizonte,MG,CRM MG 84176 - RQE 61769,https://www.doctoralia.com.br/isabella-sobroza-pereira-duarte/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Paraiba, 1352, sala 301,",R$ 450
"69
							opiniões",450.0,Belo Horizonte,MG,CRM MG 84176 - RQE 61769,https://www.doctoralia.com.br/isabella-sobroza-pereira-duarte/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Paraiba, 1352, sala 301,",R$ 450
Dr. Henrique Arenare de Oliveira,443.0,Belo Horizonte,MG,CRM MG 78408,https://www.doctoralia.com.br/henrique-arenare-de-oliveira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida dos Otoni, 114 - Santa Efigênia, Belo Horizonte",R$ 443
"157
							opiniões",443.0,Belo Horizonte,MG,CRM MG 78408,https://www.doctoralia.com.br/henrique-arenare-de-oliveira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida dos Otoni, 114 - Santa Efigênia, Belo Horizonte",R$ 443
Dra. Anlles Viana Santos,600.0,Belo Horizonte,MG,CRM MG 81444 RQE (Não encontrado),https://www.doctoralia.com.br/anlles-viana-santos/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Turquesa 55, Belo Horizonte",R$ 600
"276
							opiniões",600.0,Belo Horizonte,MG,CRM MG 81444 RQE (Não encontrado),https://www.doctoralia.com.br/anlles-viana-santos/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Turquesa 55, Belo Horizonte",R$ 600
Dr. Marcelo Maciel,550.0,Belo Horizonte,MG,CRM MG 69.726 RQE Nº: 53646,https://www.doctoralia.com.br/marcelo-maciel/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Rio Grande do Norte 1436, sala 608, Savassi, Belo Horizonte",R$ 550
"160
							opiniões",550.0,Belo Horizonte,MG,CRM MG 69.726 RQE Nº: 53646,https://www.doctoralia.com.br/marcelo-maciel/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Rio Grande do Norte 1436, sala 608, Savassi, Belo Horizonte",R$ 550
Dra. Jaqueline Pereira da Mata,690.0,Belo Horizonte,MG,CRM: 52083-MG,https://www.doctoralia.com.br/jaqueline-pereira-da-mata/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Fleming, 900, Ouro Preto. Centro comercial Vila Rica/ sala 13, Belo Horizonte",R$ 690
"258
							opiniões",690.0,Belo Horizonte,MG,CRM: 52083-MG,https://www.doctoralia.com.br/jaqueline-pereira-da-mata/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Fleming, 900, Ouro Preto. Centro comercial Vila Rica/ sala 13, Belo Horizonte",R$ 690
Dr. Oswaldo Norbim,590.0,Belo Horizonte,MG,,https://www.doctoralia.com.br/oswaldo-norbim/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Álvares Cabral 374, sala 908 - consultório 1 - Lourdes BH - MG, Belo Horizonte",R$ 590
"381
							opiniões",590.0,Belo Horizonte,MG,,https://www.doctoralia.com.br/oswaldo-norbim/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Álvares Cabral 374, sala 908 - consultório 1 - Lourdes BH - MG, Belo Horizonte",R$ 590
Dr. Dalton Duarte de Lima Junior,400.0,Belo Horizonte,MG,CRM MG 73931,https://www.doctoralia.com.br/dalton-duarte-de-lima-junior/psiquiatra-medico-de-familia/belo-horizonte,belo-horizonte-mg,"Avenida Olegário Maciel, 1453, Belo Horizonte",R$ 400
"102
							opiniões",400.0,Belo Horizonte,MG,CRM MG 73931,https://www.doctoralia.com.br/dalton-duarte-de-lima-junior/psiquiatra-medico-de-familia/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Olegário Maciel, 1453, Belo Horizonte",R$ 400
Dr. Guilherme Ribeiro Loss,590.0,Belo Horizonte,MG,,https://www.doctoralia.com.br/guilherme-ribeiro-loss/psiquiatra/belo-horizonte,belo-horizonte-mg,"RUA AIMORES 462 - TERREO, Belo Horizonte",R$ 590
"317
							opiniões",590.0,Belo Horizonte,MG,,https://www.doctoralia.com.br/guilherme-ribeiro-loss/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"RUA AIMORES 462 - TERREO, Belo Horizonte",R$ 590
Dr. Rodolfo Cotrik,580.0,Belo Horizonte,MG,CRM MG 28495,https://www.doctoralia.com.br/rodolfo-cotrik-3/psiquiatra/salvador,belo-horizonte-mg,"Telemedicina, Belo Horizonte",R$ 580
"724
							opiniões",580.0,Belo Horizonte,MG,CRM MG 28495,https://www.doctoralia.com.br/rodolfo-cotrik-3/psiquiatra/salvador#profile-reviews,belo-horizonte-mg,"Telemedicina, Belo Horizonte",R$ 580
Dra. Lara Cristina Lima Delgado,400.0,Belo Horizonte,MG,CRM MG 81051,https://www.doctoralia.com.br/lara-cristina-lima-delgado/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Rio Grande do Norte, 1436, Belo Horizonte",R$ 400
"34
							opiniões",400.0,Belo Horizonte,MG,CRM MG 81051,https://www.doctoralia.com.br/lara-cristina-lima-delgado/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Rio Grande do Norte, 1436, Belo Horizonte",R$ 400
Dr. Filipe Paiva,450.0,Belo Horizonte,MG,CRM RJ  1236415,https://www.doctoralia.com.br/filipe-paiva-2/psiquiatra-medico-clinico-geral/nova-lima,belo-horizonte-mg,,R$ 450
"61
							opiniões",450.0,Belo Horizonte,MG,CRM RJ  1236415,https://www.doctoralia.com.br/filipe-paiva-2/psiquiatra-medico-clinico-geral/nova-lima#profile-reviews,belo-horizonte-mg,,R$ 450
Dr. Braulio Von Rondon,480.0,Belo Horizonte,MG,CRM 56423 RQE 38151,https://www.doctoralia.com.br/braulio-von-rondon/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Alagoas, 1049 – Sala 1103, Belo Horizonte",r$ 480
"220
							opiniões",480.0,Belo Horizonte,MG,CRM 56423 RQE 38151,https://www.doctoralia.com.br/braulio-von-rondon/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Alagoas, 1049 – Sala 1103, Belo Horizonte",r$ 480
Dr. Thiago de Oliveira Gonçalves,600.0,Belo Horizonte,MG,CRM 66750 MG  - RQE Nº: 44109,https://www.doctoralia.com.br/thiago-de-oliveira-goncalves/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida do Contorno 5351, sala 711, bairro Cruzeiro, Belo Horizonte, Belo Horizonte",r$ 600
"175
							opiniões",600.0,Belo Horizonte,MG,CRM 66750 MG  - RQE Nº: 44109,https://www.doctoralia.com.br/thiago-de-oliveira-goncalves/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida do Contorno 5351, sala 711, bairro Cruzeiro, Belo Horizonte, Belo Horizonte",r$ 600
Dra. Lara Alves Paiva,400.0,Belo Horizonte,MG,CRM MG 89133,https://www.doctoralia.com.br/lara-alves-paiva-2/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Álvares Cabral, 374  sala 908, Belo Horizonte",R$ 400
"32
							opiniões",400.0,Belo Horizonte,MG,CRM MG 89133,https://www.doctoralia.com.br/lara-alves-paiva-2/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Álvares Cabral, 374  sala 908, Belo Horizonte",R$ 400
Dra. Rosangela Leao,370.0,Belo Horizonte,MG,CRM MG 25473 RQE23060,https://www.doctoralia.com.br/rosangela-leao/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida do Contorno 4614, Belo Horizonte",R$ 370
"7
							opiniões",370.0,Belo Horizonte,MG,CRM MG 25473 RQE23060,https://www.doctoralia.com.br/rosangela-leao/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida do Contorno 4614, Belo Horizonte",R$ 370
Dr. Nikolas Vale,500.0,Belo Horizonte,MG,CRM MG 91068,https://www.doctoralia.com.br/nikolas-vale/psiquiatra/belo-horizonte,belo-horizonte-mg,"Av. Prof. Alfredo Balena, Belo Horizonte",R$ 500
"111
							opiniões",500.0,Belo Horizonte,MG,CRM MG 91068,https://www.doctoralia.com.br/nikolas-vale/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Av. Prof. Alfredo Balena, Belo Horizonte",R$ 500
Dra. Adriana Scudeller Nogueira,400.0,Belo Horizonte,MG,CRM MG 80286,https://www.doctoralia.com.br/adriana-scudeller-nogueira/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Padre Marinho 165, Belo Horizonte",R$ 400
"35
							opiniões",400.0,Belo Horizonte,MG,CRM MG 80286,https://www.doctoralia.com.br/adriana-scudeller-nogueira/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Padre Marinho 165, Belo Horizonte",R$ 400
Dra. Jéssica Carolina Marques,450.0,Belo Horizonte,MG,CRM MG 102326,https://www.doctoralia.com.br/jessica-carolina-marques/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Paraíba 1352 sala 301, Belo Horizonte",r$ 450
"23
							opiniões",450.0,Belo Horizonte,MG,CRM MG 102326,https://www.doctoralia.com.br/jessica-carolina-marques/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Paraíba 1352 sala 301, Belo Horizonte",r$ 450
Dr. Dirceu de Campos Valladares Neto,820.0,Belo Horizonte,MG,CRM MG 16534,https://www.doctoralia.com.br/dirceu-de-campos-valladares-neto-2/psiquiatra/nova-lima,belo-horizonte-mg,,R$ 820
"132
							opiniões",820.0,Belo Horizonte,MG,CRM MG 16534,https://www.doctoralia.com.br/dirceu-de-campos-valladares-neto-2/psiquiatra/nova-lima#profile-reviews,belo-horizonte-mg,,R$ 820
Dra. Marcelle Yumi Yaegaschi,700.0,Belo Horizonte,MG,CRM MG 51060,https://www.doctoralia.com.br/marcelle-yumi-yaegaschi-2/psiquiatra/belo-horizonte,belo-horizonte-mg,"R. Fernandes Tourinho, 470 - Sala 902, Belo Horizonte",R$ 700
"174
							opiniões",700.0,Belo Horizonte,MG,CRM MG 51060,https://www.doctoralia.com.br/marcelle-yumi-yaegaschi-2/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"R. Fernandes Tourinho, 470 - Sala 902, Belo Horizonte",R$ 700
Dra. Marina Amaral Tavares,500.0,Belo Horizonte,MG,CRM MG 58727,https://www.doctoralia.com.br/marina-amaral-tavares-2/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Domingos Vieira 343, sala 603 - Santa Efigênia, Belo Horizonte",R$ 500
"105
							opiniões",500.0,Belo Horizonte,MG,CRM MG 58727,https://www.doctoralia.com.br/marina-amaral-tavares-2/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Domingos Vieira 343, sala 603 - Santa Efigênia, Belo Horizonte",R$ 500
Dra. Michelline Guilherme Corrêa Barbosa,750.0,Belo Horizonte,MG,CRM MG 61952,https://www.doctoralia.com.br/michelline-guilherme-correa-barbosa/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Matias Cardoso, 129/Pilotis - Santo Agostinho, Belo Horizonte",R$ 750
"109
							opiniões",750.0,Belo Horizonte,MG,CRM MG 61952,https://www.doctoralia.com.br/michelline-guilherme-correa-barbosa/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Matias Cardoso, 129/Pilotis - Santo Agostinho, Belo Horizonte",R$ 750
Dr. Márcio Candiani,660.0,Belo Horizonte,MG,CRM 33035 MG - RQE 10740,https://www.doctoralia.com.br/marcio-candiani/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Rio Grande do Norte, 23, Belo Horizonte",r$ 660
"216
							opiniões",660.0,Belo Horizonte,MG,CRM 33035 MG - RQE 10740,https://www.doctoralia.com.br/marcio-candiani/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Rio Grande do Norte, 23, Belo Horizonte",r$ 660
Dr. Sebastião Arli Borba da Silva Junior,600.0,Belo Horizonte,MG,CRM MG 75477,https://www.doctoralia.com.br/sebastiao-arli-borba-da-silva-junior/psiquiatra/belo-horizonte,belo-horizonte-mg,"Av Raja Gabáglia 2000. Torre 1 - Sala 318, Belo Horizonte",R$ 600
"403
							opiniões",600.0,Belo Horizonte,MG,CRM MG 75477,https://www.doctoralia.com.br/sebastiao-arli-borba-da-silva-junior/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Av Raja Gabáglia 2000. Torre 1 - Sala 318, Belo Horizonte",R$ 600
Dr. Igor Felix Miziara,400.0,Belo Horizonte,MG,CRM MG 92693,https://www.doctoralia.com.br/igor-felix-miziara/psiquiatra/belo-horizonte,belo-horizonte-mg,"Av. Prof Alfredo Balena,189, Belo Horizonte",R$ 400
"47
							opiniões",400.0,Belo Horizonte,MG,CRM MG 92693,https://www.doctoralia.com.br/igor-felix-miziara/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Av. Prof Alfredo Balena,189, Belo Horizonte",R$ 400
Dra. Viviany Bragança Bastos Guimarães,240.0,Belo Horizonte,MG,CRM MG 26314,https://www.doctoralia.com.br/viviany-braganca-bastos-guimaraes/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Waldomiro Lobo 670, Belo Horizonte",r$ 240
"66
							opiniões",240.0,Belo Horizonte,MG,CRM MG 26314,https://www.doctoralia.com.br/viviany-braganca-bastos-guimaraes/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Waldomiro Lobo 670, Belo Horizonte",r$ 240
Dra. Sigrid Campomizzi Calazans,450.0,Belo Horizonte,MG,CRM 14279 MG I,https://www.doctoralia.com.br/sigrid-campomizzi-calazans/psiquiatra-pediatra/belo-horizonte,belo-horizonte-mg,"Rua Albita 194 - Sala 501, Belo Horizonte",R$ 450
"58
							opiniões",450.0,Belo Horizonte,MG,CRM 14279 MG I,https://www.doctoralia.com.br/sigrid-campomizzi-calazans/psiquiatra-pediatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Albita 194 - Sala 501, Belo Horizonte",R$ 450
Dr. Vitor Hugo Batista,300.0,Belo Horizonte,MG,CRM MG 82293,https://www.doctoralia.com.br/vitor-hugo-batista/psiquiatra-medico-de-familia/belo-horizonte,belo-horizonte-mg,"Av Abílio Machado, 1264, sala 1013, Inconfidência, Belo Horizonte",R$ 300
"86
							opiniões",300.0,Belo Horizonte,MG,CRM MG 82293,https://www.doctoralia.com.br/vitor-hugo-batista/psiquiatra-medico-de-familia/belo-horizonte#profile-reviews,belo-horizonte-mg,"Av Abílio Machado, 1264, sala 1013, Inconfidência, Belo Horizonte",R$ 300
Dra. Cynthia Guedes,1300.0,Belo Horizonte,MG,CRM MG 49676,https://www.doctoralia.com.br/cynthia-guedes/psiquiatra/santa-luzia3,belo-horizonte-mg,"Avenida Afonso Pena, 2770, Belo Horizonte",R$ 1.300
"166
							opiniões",1300.0,Belo Horizonte,MG,CRM MG 49676,https://www.doctoralia.com.br/cynthia-guedes/psiquiatra/santa-luzia3#profile-reviews,belo-horizonte-mg,"Avenida Afonso Pena, 2770, Belo Horizonte",R$ 1.300
Dra. Bárbara Perdigão Stumpf,600.0,Belo Horizonte,MG,CRM MG 33735,https://www.doctoralia.com.br/barbara-perdigao-stumpf/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Ceará, 195, sala 1203., Belo Horizonte",R$ 600
"52
							opiniões",600.0,Belo Horizonte,MG,CRM MG 33735,https://www.doctoralia.com.br/barbara-perdigao-stumpf/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Rua Ceará, 195, sala 1203., Belo Horizonte",R$ 600
Dr. Mário Sérgio da Silva Filho,500.0,Belo Horizonte,MG,CRM: 83996-MG,https://www.doctoralia.com.br/mario-sergio-da-silva-filho/psiquiatra/belo-horizonte,belo-horizonte-mg,"Santa Rita Durão 74 Sala 302, Belo Horizonte",r$ 500
"82
							opiniões",500.0,Belo Horizonte,MG,CRM: 83996-MG,https://www.doctoralia.com.br/mario-sergio-da-silva-filho/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Santa Rita Durão 74 Sala 302, Belo Horizonte",r$ 500
Dr. Lucas Emanuel Cavanilla Latorre,300.0,Belo Horizonte,MG,CRM-MG 92478 - RQE nao encontrado para (PSIQUIATRA),https://www.doctoralia.com.br/lucas-emanuel-cavanilla-latorre/psiquiatra/belo-horizonte,belo-horizonte-mg,"Avenida Getúlio Vargas 1420, Belo Horizonte",r$ 300
"33
							opiniões",300.0,Belo Horizonte,MG,CRM-MG 92478 - RQE nao encontrado para (PSIQUIATRA),https://www.doctoralia.com.br/lucas-emanuel-cavanilla-latorre/psiquiatra/belo-horizonte#profile-reviews,belo-horizonte-mg,"Avenida Getúlio Vargas 1420, Belo Horizonte",r$ 300
Dr. Geraldo Costa,450.0,Belo Horizonte,MG,CRM MG 65728,https://www.doctoralia.com.br/geraldo-costa/psiquiatra-medico-de-familia/contagem,belo-horizonte-mg,"Av. Afonso Pena, 3111 - Funcionários - Sala 403, Belo Horizonte",R$ 450
"154
							opiniões",450.0,Belo Horizonte,MG,CRM MG 65728,https://www.doctoralia.com.br/geraldo-costa/psiquiatra-medico-de-familia/contagem#profile-reviews,belo-horizonte-mg,"Av. Afonso Pena, 3111 - Funcionários - Sala 403, Belo Horizonte",R$ 450
Dr. Paulo Henrique Teixeira do Prado,850.0,Belo Horizonte,MG,CRM 35069 MG - RQE 42945,https://www.doctoralia.com.br/paulo-henrique-teixeira-do-prado/psiquiatra/belo-horizonte,belo-horizonte-mg,"Rua Pernambuco, 189, sala 805, Boa Viagem, Belo Horizonte",r$ 850
